,0,1,2
846,-4.941,-3.765,2.853
847,-5.203,-6.024,3.459
848,-0.0,-0.0,0.0
849,-5.298,-6.109,3.041
850,-6.307,-4.831,2.731
851,-6.787,-7.802,3.31
852,-7.755,-5.948,2.827
853,-6.614,-7.581,2.679
854,-7.771,-5.974,2.321
855,-7.296,-8.349,2.371
856,-7.772,-5.981,1.819
857,-7.45,-8.513,1.842
858,-0.0,-0.0,0.0
859,-7.473,-8.533,1.276
860,-4.95,-3.817,0.538
861,-4.788,-5.465,0.458
862,-4.962,-3.831,0.232
863,-3.748,-4.279,0.078
864,-4.97,-3.84,-0.073
865,-2.838,-3.243,-0.153
866,-4.975,-3.845,-0.381
867,-2.869,-3.282,-0.369
868,-4.971,-3.842,-0.69
869,-2.868,-3.286,-0.587
870,-3.149,-2.435,-0.635
871,-3.056,-3.51,-0.863
872,-3.176,-2.455,-0.844
873,-2.424,-2.792,-0.877
874,-0.472,-0.365,-0.157
875,-2.014,-2.328,-0.894
876,-0.0,-0.0,-0.0
877,-0.323,-0.375,-0.171
878,-0.358,-0.276,-0.168
879,-0.0,-0.0,-0.0
880,-0.0,-0.0,-0.0
881,-0.0,-0.0,-0.0
882,-0.0,-0.0,-0.0
883,-0.0,-0.0,-0.0
884,-0.0,-0.0,-0.0
885,-0.0,-0.0,-0.0
886,-0.0,-0.0,-0.0
887,-0.0,-0.0,-0.0
888,-0.0,-0.0,-0.0
889,-0.0,-0.0,-0.0
890,-0.0,-0.0,-0.0
891,-0.0,-0.0,-0.0
892,-0.0,-0.0,-0.0
893,-0.0,-0.0,-0.0
894,-0.0,-0.0,-0.0
895,-0.0,-0.0,-0.0
896,-3.178,-2.316,3.957
897,-1.957,-2.364,2.967
898,-3.315,-2.432,3.728
899,-2.181,-2.604,2.957
900,-3.328,-2.457,3.378
901,-3.309,-3.91,4.012
902,-3.325,-2.466,3.039
903,-3.532,-4.137,3.826
904,-4.878,-3.634,4.003
905,-3.596,-4.18,3.471
906,-5.488,-4.104,4.027
907,-3.618,-4.178,3.099
908,-5.819,-4.367,3.795
909,-4.259,-4.892,3.217
910,-4.961,-3.733,2.852
911,-4.612,-5.273,3.044
912,-6.107,-4.607,3.061
913,-5.363,-6.108,3.057
914,-6.351,-4.803,2.737
915,-6.803,-7.724,3.295
916,-7.764,-5.88,2.817
917,-7.337,-8.307,2.951
918,-7.789,-5.912,2.315
919,-7.373,-8.333,2.379
920,-7.777,-5.909,1.812
921,-7.525,-8.493,1.848
922,-15.091,-11.479,2.567
923,-7.564,-8.531,1.283
924,-4.951,-3.77,0.536
925,-4.795,-5.406,0.456
926,-4.97,-3.789,0.231
927,-3.784,-4.268,0.079
928,-4.979,-3.798,-0.073
929,-2.845,-3.21,-0.152
930,-4.979,-3.8,-0.38
931,-2.871,-3.244,-0.367
932,-4.976,-3.797,-0.688
933,-2.877,-3.256,-0.585
934,-3.193,-2.438,-0.641
935,-3.072,-3.484,-0.861
936,-3.218,-2.455,-0.851
937,-2.452,-2.79,-0.881
938,-0.472,-0.36,-0.156
939,-2.03,-2.318,-0.895
940,-0.0,-0.0,-0.0
941,-0.0,-0.0,-0.0
942,-0.362,-0.275,-0.169
943,-0.0,-0.0,-0.0
944,-0.26,-0.198,-0.14
945,-0.25,-0.29,-0.177
946,-0.0,-0.0,-0.0
947,-0.0,-0.0,-0.0
948,-0.0,-0.0,-0.0
949,-0.0,-0.0,-0.0
950,-0.0,-0.0,-0.0
951,-0.0,-0.0,-0.0
952,-0.0,-0.0,-0.0
953,-0.0,-0.0,-0.0
954,-0.0,-0.0,-0.0
955,-0.0,-0.0,-0.0
956,-0.0,-0.0,-0.0
957,-0.0,-0.0,-0.0
958,-0.0,-0.0,-0.0
959,-0.0,-0.0,-0.0
960,-3.198,-2.3,3.964
961,-1.983,-2.366,2.984
962,-3.361,-2.434,3.763
963,-2.226,-2.625,2.996
964,-3.367,-2.454,3.402
965,-3.337,-3.895,4.017
966,-3.384,-2.478,3.079
967,-3.587,-4.149,3.857
968,-4.914,-3.615,4.015
969,-3.637,-4.176,3.486
970,-5.527,-4.081,4.037
971,-3.68,-4.197,3.13
972,-5.917,-4.384,3.842
973,-4.321,-4.902,3.241
974,-4.993,-3.709,2.857
975,-4.657,-5.259,3.053
976,-6.021,-4.484,3.004
977,-5.432,-6.111,3.075
978,-6.399,-4.777,2.745
979,-6.792,-7.617,3.267
980,-7.781,-5.818,2.81
981,-7.417,-8.294,2.963
982,-7.793,-5.84,2.306
983,-7.472,-8.341,2.395
984,-7.807,-5.857,1.811
985,-7.561,-8.429,1.844
986,-15.252,-11.454,2.582
987,-9.931,-11.063,1.673
988,-4.958,-3.728,0.534
989,-4.797,-5.342,0.453
990,-4.967,-3.738,0.23
991,-3.813,-4.247,0.079
992,-4.987,-3.756,-0.073
993,-2.836,-3.162,-0.151
994,-4.982,-3.754,-0.378
995,-2.876,-3.21,-0.365
996,-4.981,-3.753,-0.685
997,-2.882,-3.222,-0.582
998,-4.163,-3.138,-0.832
999,-3.075,-3.445,-0.856
1000,-3.253,-2.451,-0.857
1001,-2.47,-2.775,-0.881
1002,-0.478,-0.36,-0.157
1003,-2.051,-2.313,-0.898
1004,-0.422,-0.318,-0.167
1005,-0.0,-0.0,-0.0
1006,-0.363,-0.273,-0.169
1007,-0.29,-0.33,-0.177
1008,-0.0,-0.0,-0.0
1009,-0.247,-0.283,-0.174
1010,-0.0,-0.0,-0.0
1011,-0.0,-0.0,-0.0
1012,-0.0,-0.0,-0.0
1013,-0.0,-0.0,-0.0
1014,-0.0,-0.0,-0.0
1015,-0.0,-0.0,-0.0
1016,-0.0,-0.0,-0.0
1017,-0.0,-0.0,-0.0
1018,-0.0,-0.0,-0.0
1019,-0.0,-0.0,-0.0
1020,-0.0,-0.0,-0.0
1021,-0.0,-0.0,-0.0
1022,-0.0,-0.0,-0.0
1023,-0.0,-0.0,-0.0
1024,-3.347,2.102,3.977
1025,-2.898,0.932,2.943
1026,-3.721,2.319,3.976
1027,-4.019,1.318,3.682
1028,-4.0,2.477,3.841
1029,-4.881,1.628,4.03
1030,-4.016,2.474,3.462
1031,-5.433,1.838,4.034
1032,-4.037,2.475,3.117
1033,-6.087,2.085,4.05
1034,-5.861,3.58,4.036
1035,-6.456,2.235,3.83
1036,-6.507,3.959,3.974
1037,-6.465,2.257,3.396
1038,-6.612,4.012,3.552
1039,-6.576,2.313,3.03
1040,-6.615,4.002,3.094
1041,-7.702,2.725,3.072
1042,-7.894,4.763,3.169
1043,-10.507,3.736,3.57
1044,-8.51,5.126,2.873
1045,-0.0,0.0,0.0
1046,-8.537,5.13,2.358
1047,-1.229,0.44,0.279
1048,-8.56,5.138,1.852
1049,-1.257,0.451,0.217
1050,-2.909,1.744,0.459
1051,-1.269,0.456,0.152
1052,-2.91,1.742,0.292
1053,-1.386,0.498,0.093
1054,-1.36,0.814,0.059
1055,-1.364,0.49,0.02
1056,-0.637,0.381,-0.009
1057,-1.363,0.489,-0.051
1058,-0.662,0.396,-0.047
1059,-1.375,0.493,-0.124
1060,-0.827,0.494,-0.106
1061,-0.88,0.314,-0.126
1062,-1.018,0.608,-0.189
1063,-0.854,0.304,-0.168
1064,-0.843,0.503,-0.206
1065,-0.0,0.0,-0.0
1066,-0.618,0.369,-0.189
1067,-0.0,0.0,-0.0
1068,-0.0,0.0,-0.0
1069,-0.447,0.157,-0.164
1070,-0.421,0.252,-0.182
1071,-0.428,0.149,-0.182
1072,-0.415,0.248,-0.207
1073,-0.367,0.127,-0.18
1074,-0.0,0.0,-0.0
1075,-0.0,0.0,-0.0
1076,-0.0,0.0,-0.0
1077,-0.0,0.0,-0.0
1078,-0.0,0.0,-0.0
1079,-0.0,0.0,-0.0
1080,-0.0,0.0,-0.0
1081,-0.0,0.0,-0.0
1082,-0.0,0.0,-0.0
1083,-0.0,0.0,-0.0
1084,-0.0,0.0,-0.0
1085,-0.0,0.0,-0.0
1086,-0.0,0.0,-0.0
1087,-0.0,0.0,-0.0
1088,-3.325,2.117,3.967
1089,-2.896,0.951,2.946
1090,-3.709,2.344,3.979
1091,-3.314,1.109,3.042
1092,-3.949,2.479,3.807
1093,-4.876,1.659,4.034
1094,-3.962,2.475,3.429
1095,-5.435,1.876,4.044
1096,-3.98,2.474,3.084
1097,-6.074,2.122,4.05
1098,-5.805,3.594,4.012
1099,-6.385,2.254,3.797
1100,-6.459,3.984,3.959
1101,-6.348,2.26,3.342
1102,-6.525,4.014,3.519
1103,-6.5,2.331,3.001
1104,-6.574,4.033,3.086
1105,-6.908,2.492,2.762
1106,-7.906,4.836,3.186
1107,-11.12,4.031,3.786
1108,-8.408,5.136,2.849
1109,-0.0,0.0,0.0
1110,-8.441,5.144,2.34
1111,-1.23,0.449,0.28
1112,-8.469,5.154,1.839
1113,-1.251,0.458,0.217
1114,-2.875,1.748,0.455
1115,-1.266,0.464,0.152
1116,-2.879,1.748,0.29
1117,-1.383,0.507,0.093
1118,-0.0,0.0,0.0
1119,-1.361,0.499,0.02
1120,-0.634,0.384,-0.009
1121,-1.356,0.496,-0.051
1122,-0.657,0.398,-0.047
1123,-1.359,0.496,-0.123
1124,-0.0,0.0,-0.0
1125,-0.874,0.319,-0.125
1126,-0.768,0.465,-0.143
1127,-0.851,0.309,-0.168
1128,-0.81,0.491,-0.199
1129,-0.0,0.0,-0.0
1130,-0.62,0.376,-0.19
1131,-0.568,0.204,-0.175
1132,-0.0,0.0,-0.0
1133,-0.464,0.166,-0.17
1134,-0.422,0.256,-0.183
1135,-0.428,0.152,-0.183
1136,-0.412,0.251,-0.207
1137,-0.364,0.128,-0.178
1138,-0.0,0.0,-0.0
1139,-0.0,0.0,-0.0
1140,-0.0,0.0,-0.0
1141,-0.0,0.0,-0.0
1142,-0.0,0.0,-0.0
1143,-0.0,0.0,-0.0
1144,-0.0,0.0,-0.0
1145,-0.0,0.0,-0.0
1146,-0.0,0.0,-0.0
1147,-0.0,0.0,-0.0
1148,-0.0,0.0,-0.0
1149,-0.0,0.0,-0.0
1150,-0.0,0.0,-0.0
1151,-0.0,0.0,-0.0
1152,-3.316,2.139,3.971
1153,-2.89,0.969,2.947
1154,-3.697,2.368,3.981
1155,-3.261,1.114,3.0
1156,-3.904,2.484,3.778
1157,-4.87,1.691,4.038
1158,-3.923,2.484,3.408
1159,-5.428,1.911,4.047
1160,-3.938,2.481,3.063
1161,-6.043,2.153,4.038
1162,-5.777,3.626,4.008
1163,-6.296,2.267,3.752
1164,-6.406,4.005,3.941
1165,-6.271,2.276,3.309
1166,-6.437,4.014,3.484
1167,-7.969,2.913,3.687
1168,-6.492,4.037,3.059
1169,-7.738,2.845,3.1
1170,-7.891,4.894,3.192
1171,-0.0,0.0,0.0
1172,-0.0,0.0,0.0
1173,-0.0,0.0,0.0
1174,-8.331,5.147,2.318
1175,-1.222,0.455,0.279
1176,-8.355,5.156,1.821
1177,-1.25,0.466,0.217
1178,-2.838,1.749,0.451
1179,-1.269,0.474,0.152
1180,-2.844,1.751,0.287
1181,-1.372,0.512,0.092
1182,-0.0,0.0,0.0
1183,-1.352,0.505,0.02
1184,-0.63,0.387,-0.009
1185,-1.348,0.503,-0.051
1186,-0.652,0.401,-0.046
1187,-1.353,0.504,-0.122
1188,-0.727,0.446,-0.094
1189,-0.871,0.324,-0.125
1190,-0.0,0.0,-0.0
1191,-0.826,0.306,-0.163
1192,-0.744,0.457,-0.184
1193,-0.0,0.0,-0.0
1194,-0.603,0.371,-0.186
1195,-0.564,0.207,-0.175
1196,-0.545,0.335,-0.202
1197,-0.466,0.17,-0.171
1198,-0.415,0.255,-0.181
1199,-0.433,0.156,-0.185
1200,-0.401,0.247,-0.202
1201,-0.0,0.0,-0.0
1202,-0.0,0.0,-0.0
1203,-0.0,0.0,-0.0
1204,-0.0,0.0,-0.0
1205,-0.0,0.0,-0.0
1206,-0.0,0.0,-0.0
1207,-0.0,0.0,-0.0
1208,-0.0,0.0,-0.0
1209,-0.0,0.0,-0.0
1210,-0.0,0.0,-0.0
1211,-0.0,0.0,-0.0
1212,-0.0,0.0,-0.0
1213,-0.0,0.0,-0.0
1214,-0.0,0.0,-0.0
1215,-0.0,0.0,-0.0
1216,-3.306,2.162,3.975
1217,-2.901,0.992,2.964
1218,-3.694,2.398,3.993
1219,-3.241,1.129,2.987
1220,-3.865,2.493,3.755
1221,-4.859,1.72,4.037
1222,-3.883,2.492,3.386
1223,-5.4,1.939,4.036
1224,-3.899,2.49,3.045
1225,-6.031,2.19,4.039
1226,-5.757,3.663,4.01
1227,-6.183,2.269,3.693
1228,-6.322,4.008,3.905
1229,-6.167,2.281,3.261
1230,-6.35,4.014,3.451
1231,-7.964,2.967,3.694
1232,-6.42,4.048,3.037
1233,-7.732,2.897,3.105
1234,-7.896,4.965,3.206
1235,-10.88,4.096,3.721
1236,-7.732,4.854,2.64
1237,-0.0,0.0,0.0
1238,-8.216,5.146,2.295
1239,-1.227,0.465,0.281
1240,-8.259,5.167,1.807
1241,-1.211,0.46,0.211
1242,-2.814,1.758,0.449
1243,-1.266,0.481,0.152
1244,-2.814,1.756,0.286
1245,-1.326,0.505,0.09
1246,-2.808,1.75,0.122
1247,-1.344,0.511,0.02
1248,-0.63,0.392,-0.009
1249,-1.341,0.509,-0.051
1250,-0.646,0.402,-0.046
1251,-1.34,0.508,-0.121
1252,-0.682,0.425,-0.088
1253,-0.866,0.327,-0.125
1254,-0.0,0.0,-0.0
1255,-0.0,0.0,-0.0
1256,-0.0,0.0,-0.0
1257,-0.0,0.0,-0.0
1258,-0.608,0.379,-0.188
1259,-0.0,0.0,-0.0
1260,-0.548,0.341,-0.204
1261,-0.0,0.0,-0.0
1262,-0.418,0.261,-0.183
1263,-0.43,0.158,-0.184
1264,-0.4,0.25,-0.202
1265,-0.0,0.0,-0.0
1266,-0.0,0.0,-0.0
1267,-0.34,0.123,-0.19
1268,-0.0,0.0,-0.0
1269,-0.0,0.0,-0.0
1270,-0.0,0.0,-0.0
1271,-0.0,0.0,-0.0
1272,-0.0,0.0,-0.0
1273,-0.0,0.0,-0.0
1274,-0.0,0.0,-0.0
1275,-0.0,0.0,-0.0
1276,-0.0,0.0,-0.0
1277,-0.0,0.0,-0.0
1278,-0.0,0.0,-0.0
1279,-0.0,0.0,-0.0
1280,-3.293,2.182,3.975
1281,-2.911,1.015,2.98
1282,-3.674,2.417,3.988
1283,-3.218,1.143,2.973
1284,-3.823,2.499,3.729
1285,-4.849,1.751,4.038
1286,-3.832,2.492,3.355
1287,-5.385,1.971,4.033
1288,-3.843,2.488,3.013
1289,-6.02,2.228,4.041
1290,-5.732,3.697,4.008
1291,-6.096,2.279,3.649
1292,-6.258,4.021,3.881
1293,-6.074,2.289,3.219
1294,-6.287,4.029,3.43
1295,-7.964,3.022,3.702
1296,-6.356,4.062,3.018
1297,-7.772,2.967,3.129
1298,-7.894,5.031,3.218
1299,-10.73,4.115,3.678
1300,-7.705,4.903,2.641
1301,-0.0,0.0,0.0
1302,-8.131,5.162,2.28
1303,-1.227,0.474,0.281
1304,-8.161,5.175,1.793
1305,-1.245,0.482,0.217
1306,-2.788,1.766,0.447
1307,-1.262,0.489,0.152
1308,-2.769,1.752,0.282
1309,-1.33,0.515,0.09
1310,-2.788,1.762,0.122
1311,-1.339,0.519,0.02
1312,-0.626,0.395,-0.009
1313,-1.337,0.517,-0.051
1314,-0.641,0.404,-0.046
1315,-1.331,0.514,-0.121
1316,-0.639,0.403,-0.083
1317,-0.865,0.333,-0.125
1318,-0.688,0.434,-0.13
1319,-0.825,0.317,-0.164
1320,-0.713,0.45,-0.177
1321,-0.778,0.297,-0.198
1322,-0.613,0.387,-0.19
1323,-0.0,0.0,-0.0
1324,-0.526,0.333,-0.197
1325,-0.0,0.0,-0.0
1326,-0.417,0.264,-0.183
1327,-0.422,0.158,-0.181
1328,-0.397,0.251,-0.202
1329,-0.362,0.135,-0.178
1330,-0.0,0.0,-0.0
1331,-0.0,0.0,-0.0
1332,-0.0,0.0,-0.0
1333,-0.0,0.0,-0.0
1334,-0.0,0.0,-0.0
1335,-0.0,0.0,-0.0
1336,-0.0,0.0,-0.0
1337,-0.0,0.0,-0.0
1338,-0.0,0.0,-0.0
1339,-0.0,0.0,-0.0
1340,-0.0,0.0,-0.0
1341,-0.0,0.0,-0.0
1342,-0.0,0.0,-0.0
1343,-0.0,0.0,-0.0
1344,-3.275,2.199,3.969
1345,-0.0,0.0,0.0
1346,-3.645,2.43,3.973
1347,-4.368,1.582,4.044
1348,-3.759,2.49,3.681
1349,-4.83,1.777,4.031
1350,-3.769,2.485,3.314
1351,-5.378,2.006,4.037
1352,-3.808,2.499,2.998
1353,-5.97,2.251,4.016
1354,-5.708,3.731,4.007
1355,-6.015,2.291,3.609
1356,-6.172,4.019,3.842
1357,-5.981,2.296,3.177
1358,-6.2,4.027,3.395
1359,-7.968,3.08,3.712
1360,-6.29,4.074,2.999
1361,-7.723,3.002,3.116
1362,-7.903,5.105,3.234
1363,-10.614,4.145,3.647
1364,-0.0,0.0,0.0
1365,-0.0,0.0,0.0
1366,-8.046,5.178,2.265
1367,-1.223,0.481,0.281
1368,-8.066,5.185,1.779
1369,-1.259,0.496,0.22
1370,-2.747,1.764,0.442
1371,-1.263,0.498,0.153
1372,-2.725,1.747,0.279
1373,-1.322,0.522,0.09
1374,-0.629,0.403,0.028
1375,-1.328,0.524,0.02
1376,-0.623,0.399,-0.009
1377,-1.33,0.524,-0.051
1378,-0.637,0.408,-0.046
1379,-1.327,0.522,-0.121
1380,-0.636,0.407,-0.083
1381,-0.86,0.337,-0.124
1382,-0.727,0.465,-0.138
1383,-0.0,0.0,-0.0
1384,-0.723,0.463,-0.181
1385,-0.0,0.0,-0.0
1386,-0.614,0.393,-0.191
1387,-0.0,0.0,-0.0
1388,-0.0,0.0,-0.0
1389,-0.0,0.0,-0.0
1390,-0.417,0.267,-0.184
1391,-0.0,0.0,-0.0
1392,-0.394,0.253,-0.201
1393,-0.0,0.0,-0.0
1394,-0.0,0.0,-0.0
1395,-0.0,0.0,-0.0
1396,-0.0,0.0,-0.0
1397,-0.0,0.0,-0.0
1398,-0.0,0.0,-0.0
1399,-0.0,0.0,-0.0
1400,-0.0,0.0,-0.0
1401,-0.0,0.0,-0.0
1402,-0.0,0.0,-0.0
1403,-0.0,0.0,-0.0
1404,-0.0,0.0,-0.0
1405,-0.0,0.0,-0.0
1406,-0.0,0.0,-0.0
1407,-0.0,0.0,-0.0
1408,-3.255,2.215,3.962
1409,-0.0,0.0,0.0
1410,-3.615,2.443,3.956
1411,-4.365,1.612,4.05
1412,-3.714,2.493,3.652
1413,-4.811,1.804,4.025
1414,-3.723,2.487,3.286
1415,-5.367,2.039,4.038
1416,-3.772,2.508,2.981
1417,-5.914,2.272,3.988
1418,-5.686,3.767,4.008
1419,-5.898,2.288,3.547
1420,-6.091,4.02,3.807
1421,-5.904,2.308,3.144
1422,-6.131,4.036,3.371
1423,-7.978,3.14,3.726
1424,-6.249,4.102,2.991
1425,-7.74,3.063,3.13
1426,-7.901,5.173,3.246
1427,-10.469,4.163,3.606
1428,-7.655,5.004,2.645
1429,-0.0,0.0,0.0
1430,-7.95,5.185,2.247
1431,-1.222,0.489,0.281
1432,-7.942,5.174,1.758
1433,-1.256,0.504,0.22
1434,-2.703,1.759,0.437
1435,-1.288,0.517,0.156
1436,-2.691,1.75,0.276
1437,-1.317,0.529,0.09
1438,-0.659,0.428,0.029
1439,-1.319,0.53,0.02
1440,-0.621,0.403,-0.009
1441,-1.322,0.53,-0.05
1442,-0.631,0.409,-0.046
1443,-1.318,0.528,-0.12
1444,-0.633,0.411,-0.083
1445,-0.861,0.344,-0.125
1446,-0.695,0.451,-0.132
1447,-0.829,0.33,-0.165
1448,-0.7,0.454,-0.175
1449,-0.0,0.0,-0.0
1450,-0.622,0.404,-0.195
1451,-0.0,0.0,-0.0
1452,-0.505,0.328,-0.19
1453,-0.0,0.0,-0.0
1454,-0.418,0.272,-0.185
1455,-0.0,0.0,-0.0
1456,-0.392,0.255,-0.201
1457,-0.0,0.0,-0.0
1458,-0.0,0.0,-0.0
1459,-0.337,0.129,-0.19
1460,-0.0,0.0,-0.0
1461,-0.0,0.0,-0.0
1462,-0.0,0.0,-0.0
1463,-0.0,0.0,-0.0
1464,-0.0,0.0,-0.0
1465,-0.0,0.0,-0.0
1466,-0.0,0.0,-0.0
1467,-0.0,0.0,-0.0
1468,-0.0,0.0,-0.0
1469,-0.0,0.0,-0.0
1470,-0.0,0.0,-0.0
1471,-0.0,0.0,-0.0
1472,-3.229,2.226,3.947
1473,-0.0,0.0,0.0
1474,-3.586,2.455,3.94
1475,-4.368,1.643,4.063
1476,-3.665,2.493,3.619
1477,-4.802,1.834,4.026
1478,-3.696,2.502,3.276
1479,-5.355,2.072,4.039
1480,-3.746,2.525,2.973
1481,-5.864,2.294,3.964
1482,-5.653,3.795,4.001
1483,-5.835,2.305,3.518
1484,-6.014,4.023,3.775
1485,-5.824,2.318,3.109
1486,-6.066,4.046,3.349
1487,-7.99,3.201,3.741
1488,-6.196,4.122,2.978
1489,-7.748,3.122,3.141
1490,-7.818,5.188,3.225
1491,-10.423,4.219,3.6
1492,-0.0,0.0,0.0
1493,-0.0,0.0,0.0
1494,-7.864,5.199,2.232
1495,-1.226,0.5,0.283
1496,-7.883,5.205,1.752
1497,-1.256,0.513,0.221
1498,-2.675,1.764,0.434
1499,-1.303,0.533,0.158
1500,-2.662,1.753,0.274
1501,-1.313,0.537,0.089
1502,-0.679,0.447,0.03
1503,-1.312,0.536,0.02
1504,-0.62,0.408,-0.009
1505,-1.315,0.537,-0.05
1506,-0.626,0.411,-0.045
1507,-1.315,0.536,-0.12
1508,-0.635,0.418,-0.084
1509,-0.864,0.351,-0.126
1510,-0.68,0.447,-0.13
1511,-0.828,0.336,-0.166
1512,-0.707,0.464,-0.178
1513,-0.0,0.0,-0.0
1514,-0.637,0.419,-0.2
1515,-0.0,0.0,-0.0
1516,-0.445,0.293,-0.168
1517,-0.446,0.178,-0.166
1518,-0.415,0.273,-0.185
1519,-0.0,0.0,-0.0
1520,-0.386,0.254,-0.198
1521,-0.0,0.0,-0.0
1522,-0.0,0.0,-0.0
1523,-0.0,0.0,-0.0
1524,-0.0,0.0,-0.0
1525,-0.0,0.0,-0.0
1526,-0.0,0.0,-0.0
1527,-0.0,0.0,-0.0
1528,-0.0,0.0,-0.0
1529,-0.0,0.0,-0.0
1530,-0.0,0.0,-0.0
1531,-0.0,0.0,-0.0
1532,-0.0,0.0,-0.0
1533,-0.0,0.0,-0.0
1534,-0.0,0.0,-0.0
1535,-0.0,0.0,-0.0
1536,-3.217,2.248,3.95
1537,-0.0,0.0,0.0
1538,-3.552,2.464,3.919
1539,-4.36,1.671,4.065
1540,-3.635,2.505,3.604
1541,-4.796,1.866,4.031
1542,-3.666,2.514,3.263
1543,-5.338,2.103,4.035
1544,-3.696,2.524,2.946
1545,-5.8,2.31,3.93
1546,-5.62,3.823,3.994
1547,-5.745,2.31,3.472
1548,-5.939,4.025,3.743
1549,-5.73,2.322,3.066
1550,-6.006,4.06,3.33
1551,-7.987,3.257,3.749
1552,-7.699,5.191,3.716
1553,-7.744,3.176,3.148
1554,-7.746,5.209,3.209
1555,-11.645,4.797,4.032
1556,-7.641,5.13,2.662
1557,-0.0,0.0,0.0
1558,-7.771,5.206,2.215
1559,-1.259,0.522,0.291
1560,-7.793,5.215,1.74
1561,-1.264,0.525,0.223
1562,-2.642,1.766,0.43
1563,-1.295,0.538,0.158
1564,-2.635,1.759,0.273
1565,-1.303,0.542,0.089
1566,-0.677,0.451,0.03
1567,-1.304,0.542,0.019
1568,-0.618,0.412,-0.009
1569,-1.31,0.544,-0.05
1570,-0.622,0.414,-0.045
1571,-1.308,0.542,-0.12
1572,-0.625,0.417,-0.083
1573,-0.867,0.359,-0.126
1574,-0.692,0.461,-0.133
1575,-0.824,0.34,-0.165
1576,-0.679,0.452,-0.172
1577,-0.0,0.0,-0.0
1578,-0.629,0.419,-0.198
1579,-0.0,0.0,-0.0
1580,-0.575,0.383,-0.218
1581,-0.0,0.0,-0.0
1582,-0.411,0.274,-0.184
1583,-0.406,0.164,-0.176
1584,-0.381,0.255,-0.197
1585,-0.0,0.0,-0.0
1586,-0.0,0.0,-0.0
1587,-0.0,0.0,-0.0
1588,-0.0,0.0,-0.0
1589,-0.0,0.0,-0.0
1590,-0.0,0.0,-0.0
1591,-0.0,0.0,-0.0
1592,-0.0,0.0,-0.0
1593,-0.0,0.0,-0.0
1594,-0.0,0.0,-0.0
1595,-0.0,0.0,-0.0
1596,-0.0,0.0,-0.0
1597,-0.0,0.0,-0.0
1598,-0.0,0.0,-0.0
1599,-0.0,0.0,-0.0
1600,-3.203,2.267,3.949
1601,-3.528,1.353,3.652
1602,-3.524,2.477,3.905
1603,-4.311,1.683,4.029
1604,-3.598,2.513,3.583
1605,-4.789,1.897,4.035
1606,-3.63,2.523,3.245
1607,-5.338,2.141,4.045
1608,-3.674,2.542,2.941
1609,-5.727,2.322,3.89
1610,-5.593,3.855,3.992
1611,-5.684,2.326,3.444
1612,-5.879,4.037,3.721
1613,-5.67,2.338,3.042
1614,-5.946,4.073,3.31
1615,-7.979,3.311,3.754
1616,-7.635,5.216,3.7
1617,-7.744,3.231,3.156
1618,-7.655,5.216,3.184
1619,-11.597,4.86,4.025
1620,-7.588,5.163,2.654
1621,-11.461,4.822,3.311
1622,-7.691,5.22,2.201
1623,-1.261,0.532,0.293
1624,-7.678,5.206,1.721
1625,-1.268,0.536,0.224
1626,-2.608,1.767,0.426
1627,-0.0,0.0,0.0
1628,-2.608,1.764,0.271
1629,-1.29,0.546,0.088
1630,-0.667,0.45,0.03
1631,-1.297,0.548,0.019
1632,-0.617,0.416,-0.009
1633,-1.301,0.55,-0.05
1634,-0.619,0.418,-0.045
1635,-1.317,0.556,-0.121
1636,-0.633,0.427,-0.084
1637,-0.87,0.366,-0.127
1638,-0.688,0.464,-0.132
1639,-0.84,0.353,-0.169
1640,-0.699,0.472,-0.177
1641,-0.969,0.405,-0.249
1642,-0.637,0.43,-0.202
1643,-0.506,0.211,-0.159
1644,-0.0,0.0,-0.0
1645,-0.0,0.0,-0.0
1646,-0.408,0.276,-0.183
1647,-0.409,0.168,-0.178
1648,-0.375,0.254,-0.194
1649,-0.0,0.0,-0.0
1650,-0.0,0.0,-0.0
1651,-0.0,0.0,-0.0
1652,-0.0,0.0,-0.0
1653,-0.0,0.0,-0.0
1654,-0.0,0.0,-0.0
1655,-0.0,0.0,-0.0
1656,-0.0,0.0,-0.0
1657,-0.0,0.0,-0.0
1658,-0.0,0.0,-0.0
1659,-0.0,0.0,-0.0
1660,-0.0,0.0,-0.0
1661,-0.0,0.0,-0.0
1662,-0.0,0.0,-0.0
1663,-0.0,0.0,-0.0
1664,-3.196,2.291,3.957
1665,-3.01,1.176,3.124
1666,-3.5,2.492,3.895
1667,-4.29,1.705,4.019
1668,-3.542,2.506,3.542
1669,-4.789,1.931,4.044
1670,-3.58,2.521,3.214
1671,-5.308,2.167,4.033
1672,-3.639,2.551,2.925
1673,-5.656,2.334,3.852
1674,-5.578,3.895,3.998
1675,-5.605,2.334,3.404
1676,-5.826,4.054,3.703
1677,-5.611,2.354,3.018
1678,-5.872,4.075,3.283
1679,-7.984,3.371,3.766
1680,-7.544,5.222,3.671
1681,-7.749,3.289,3.166
1682,-7.557,5.218,3.157
1683,-11.539,4.92,4.015
1684,-7.566,5.216,2.658
1685,-11.359,4.862,3.29
1686,-7.588,5.219,2.18
1687,-0.0,0.0,0.0
1688,-7.595,5.218,1.71
1689,-1.27,0.546,0.225
1690,-2.579,1.77,0.423
1691,-1.277,0.549,0.156
1692,-2.577,1.767,0.269
